bs,output_len,use_ffn,avg_duration
128,30,1,29.65
128,40,0,27.93
128,40,1,38.74
128,50,0,34.98
128,50,1,49.73
128,60,0,41.96
128,60,1,57.73
128,70,0,49.59
128,70,1,68.76
128,80,0,56.75
128,80,1,78.5
128,90,0,67.28
128,90,1,87.4
128,100,0,72.14
128,100,1,97.97
128,200,0,157.59
128,200,1,210.91
128,300,0,261.5
128,300,1,338.3
128,400,0,377.03
128,400,1,477.95
128,500,0,503.56
128,500,1,629.94
128,600,0,650.83
128,600,1,802.43
128,700,0,810.72
128,700,1,985.23
128,800,0,980.2
128,800,1,1186.25
256,10,0,13.67
256,10,1,17.59
256,20,0,21
256,20,1,30.29
256,30,0,32.68
256,30,1,46.3
256,40,0,40.75
256,40,1,57.4
256,50,0,51.04
256,50,1,71.14
256,60,0,61.82
256,60,1,85.45
256,70,0,72.45
256,70,1,100.78
256,80,0,83.84
256,80,1,114.86
256,90,0,95.41
256,90,1,129.63
256,100,0,107.29
256,100,1,145.11
256,200,0,241.7
256,200,1,314.29
256,300,0,407.55
256,300,1,514.65
256,400,0,598.58
256,400,1,740.52
256,500,0,821.78
256,500,1,998.54
256,600,0,1075.39
256,600,1,1285.5
256,700,0,1352.49
256,700,1,1596.94
256,800,0,1660.34
256,800,1,1937.53
