bs,output_len,use_ffn,avg_duration
8,30,0,57.48
8,30,1,109.8
8,40,0,76.32
8,40,1,145.91
8,50,0,95.09
8,50,1,182.36
8,60,0,114.14
8,60,1,219.02
8,70,0,133.29
8,70,1,255.59
8,80,0,152.25
8,80,1,291.76
8,90,0,171.31
8,90,1,328.32
8,100,0,190.66
8,100,1,365.04
8,200,0,383.46
8,200,1,733.29
8,300,0,581.85
8,300,1,1104.87
8,400,0,781.15
8,400,1,1481.37
8,500,0,982.62
8,500,1,1854.38
8,600,0,1186.92
8,600,1,2238.96
8,700,0,1394.19
8,700,1,2613.66
8,800,0,1603.54
8,800,1,2998.58
16,10,0,20.5
16,10,1,38.13
16,20,0,39.27
16,20,1,74.9
16,30,0,58.48
16,30,1,111.6
16,40,0,78.05
16,40,1,150.89
16,50,0,97.22
16,50,1,185.55
16,60,0,116.86
16,60,1,222.67
16,70,0,136.39
16,70,1,259.6
16,80,0,155.93
16,80,1,299.16
16,90,0,175.55
16,90,1,334.01
16,100,0,195.38
16,100,1,371.93
16,200,0,398.2
16,200,1,747.19
16,300,0,602.42
16,300,1,1130.63
16,400,0,819.04
16,400,1,1518.99
16,500,0,1037.5
16,500,1,1915.58
16,600,0,1259.42
16,600,1,2309.77
16,700,0,1487.3
16,700,1,2717.48
16,800,0,1720.53
16,800,1,3130.17
32,10,0,21.4
32,10,1,39.7
32,20,0,40.01
32,20,1,76.32
32,30,0,59.49
32,30,1,114.63
32,40,0,78.84
32,40,1,153.6
32,50,0,99.15
32,50,1,186.76
32,60,0,118.34
32,60,1,223.76
32,70,0,138.28
32,70,1,261.13
32,80,0,162.74
32,80,1,298.25
32,90,0,178.61
32,90,1,335.89
32,100,0,200.78
32,100,1,373.66
32,200,0,407.77
32,200,1,760.29
32,300,0,631.01
32,300,1,1150.72
32,400,0,863.38
32,400,1,1555.66
32,500,0,1105.22
32,500,1,1973.84
32,600,0,1362.08
32,600,1,2400.84
32,700,0,1621.41
32,700,1,2835.65
32,800,0,1896.02
32,800,1,3289.03
64,10,0,23.78
64,10,1,44.97
64,20,0,43.36
64,20,1,82.49
64,30,0,63.86
64,30,1,120.2
64,40,0,84.21
64,40,1,158.22
64,50,0,105.22
64,50,1,196.55
64,60,0,126.46
64,60,1,235.05
64,70,0,150.78
64,70,1,276.95
64,80,0,172.38
64,80,1,315.97
64,90,0,194.01
64,90,1,354.4
64,100,0,215.47
64,100,1,394.16
64,200,0,446.8
64,200,1,799.95
64,300,0,704.11
64,300,1,1231.74
64,400,0,978.64
64,400,1,1681.93
64,500,0,1279.41
64,500,1,2155.07
64,600,0,1603.39
64,600,1,2652.5
64,700,0,1944.6
64,700,1,3172.73
64,800,0,2315.93
64,800,1,3707.35
128,10,0,29
128,10,1,57.2
128,20,0,51.16
128,20,1,98.78
128,30,0,74.06
128,30,1,138.73
128,40,0,97.11
128,40,1,180.56
128,50,0,121.28
128,50,1,224.98
128,60,0,145.43
128,60,1,267.48
128,70,0,169.6
128,70,1,308.35
128,80,0,195.16
128,80,1,352.17
128,90,0,220.15
128,90,1,395.77
128,100,0,248.36
128,100,1,439.96
128,200,0,534.28
128,200,1,918.91
128,300,0,878.35
128,300,1,1433.53
128,400,0,1247.16
128,400,1,1994.7
128,500,0,1657.37
128,500,1,2590.85
128,600,0,2128.8
128,600,1,3245.02
128,700,0,2637.42
128,700,1,3938.16
128,800,0,3181.97
128,800,1,4674.82
